user_id,item_id,rating,timestamp,category,price,brand,location,gender,age
92,133,1,2024-01-17 05:35:26,Electronics,234.53,"Harrison, Johnson and Roberts",East Josephville,Female,53
8,133,5,2024-02-06 02:51:09,Electronics,234.53,"Harrison, Johnson and Roberts",Lake Roberto,Male,48
26,133,4,2024-05-12 06:35:05,Electronics,234.53,"Harrison, Johnson and Roberts",Wilkersonmouth,Female,62
97,133,3,2024-03-12 06:52:09,Electronics,234.53,"Harrison, Johnson and Roberts",North Matthewberg,Female,45
20,133,2,2024-07-03 11:00:46,Electronics,234.53,"Harrison, Johnson and Roberts",New Jessica,Male,43
47,133,5,2024-01-25 06:43:41,Electronics,234.53,"Harrison, Johnson and Roberts",Brandtside,Female,24
1,133,2,2024-06-03 05:18:33,Electronics,234.53,"Harrison, Johnson and Roberts",North Judithbury,Male,35
38,133,3,2024-05-19 09:24:03,Electronics,234.53,"Harrison, Johnson and Roberts",Port Colleenhaven,Male,25
38,133,5,2024-02-10 03:33:31,Electronics,234.53,"Harrison, Johnson and Roberts",Port Colleenhaven,Male,25
100,133,3,2024-02-08 23:27:16,Electronics,234.53,"Harrison, Johnson and Roberts",Lake Rebeccaside,Male,62
15,133,4,2024-02-03 21:00:39,Electronics,234.53,"Harrison, Johnson and Roberts",Port Keith,Female,33
60,133,4,2024-03-02 23:17:21,Electronics,234.53,"Harrison, Johnson and Roberts",Shieldston,Male,44
60,133,3,2024-01-23 16:52:27,Electronics,234.53,"Harrison, Johnson and Roberts",Shieldston,Male,44
34,133,5,2024-02-24 19:38:43,Electronics,234.53,"Harrison, Johnson and Roberts",Lake Nicoleview,Female,25
72,133,1,2024-02-16 18:38:14,Electronics,234.53,"Harrison, Johnson and Roberts",Rodneyside,Female,56
29,133,5,2024-01-04 15:27:00,Electronics,234.53,"Harrison, Johnson and Roberts",Coxberg,Female,24
86,133,4,2024-03-24 03:24:11,Electronics,234.53,"Harrison, Johnson and Roberts",South Christineshire,Male,40
88,133,1,2024-01-25 18:27:09,Electronics,234.53,"Harrison, Johnson and Roberts",Davidstad,Male,62
46,133,4,2024-04-20 11:03:26,Electronics,234.53,"Harrison, Johnson and Roberts",West Allison,Female,45
87,133,4,2024-01-02 06:48:56,Electronics,234.53,"Harrison, Johnson and Roberts",North Amandahaven,Female,56
87,133,5,2024-06-12 02:00:20,Electronics,234.53,"Harrison, Johnson and Roberts",North Amandahaven,Female,56
87,133,3,2024-01-02 02:47:58,Electronics,234.53,"Harrison, Johnson and Roberts",North Amandahaven,Female,56
71,133,3,2024-02-10 21:57:05,Electronics,234.53,"Harrison, Johnson and Roberts",Saramouth,Female,31
16,133,3,2024-03-27 09:07:39,Electronics,234.53,"Harrison, Johnson and Roberts",Port Jesseville,Male,62
48,133,5,2024-03-05 14:17:00,Electronics,234.53,"Harrison, Johnson and Roberts",Lake Larry,Male,26
48,133,5,2024-05-27 20:25:30,Electronics,234.53,"Harrison, Johnson and Roberts",Lake Larry,Male,26
98,133,1,2024-03-12 15:59:04,Electronics,234.53,"Harrison, Johnson and Roberts",Evanmouth,Female,19
58,133,4,2024-03-04 02:50:26,Electronics,234.53,"Harrison, Johnson and Roberts",Leeville,Male,57
53,93,2,2024-02-06 13:47:28,Sports Equipment,60.04,"Nelson, Morton and Medina",Lake Crystalbury,Male,40
21,93,5,2024-04-05 23:34:56,Sports Equipment,60.04,"Nelson, Morton and Medina",South Noah,Female,42
66,93,3,2024-05-30 08:00:28,Sports Equipment,60.04,"Nelson, Morton and Medina",North Deniseside,Female,31
84,93,5,2024-04-13 21:59:25,Sports Equipment,60.04,"Nelson, Morton and Medina",Lake Debbie,Female,47
84,93,4,2024-01-30 02:21:45,Sports Equipment,60.04,"Nelson, Morton and Medina",Lake Debbie,Female,47
26,93,5,2024-02-17 05:56:13,Sports Equipment,60.04,"Nelson, Morton and Medina",Wilkersonmouth,Female,62
45,93,3,2024-04-29 23:19:15,Sports Equipment,60.04,"Nelson, Morton and Medina",East Donna,Female,58
19,93,2,2024-01-26 18:23:03,Sports Equipment,60.04,"Nelson, Morton and Medina",Jacquelineland,Female,41
20,93,5,2024-03-15 17:12:35,Sports Equipment,60.04,"Nelson, Morton and Medina",New Jessica,Male,43
20,93,4,2024-05-10 10:13:07,Sports Equipment,60.04,"Nelson, Morton and Medina",New Jessica,Male,43
14,93,2,2024-06-13 03:17:26,Sports Equipment,60.04,"Nelson, Morton and Medina",Lake Chad,Male,38
38,93,2,2024-02-03 17:16:08,Sports Equipment,60.04,"Nelson, Morton and Medina",Port Colleenhaven,Male,25
77,93,5,2024-06-19 07:04:31,Sports Equipment,60.04,"Nelson, Morton and Medina",North Susan,Female,43
23,93,1,2024-02-21 11:01:35,Sports Equipment,60.04,"Nelson, Morton and Medina",East Lydiamouth,Female,58
13,93,3,2024-05-07 04:36:37,Sports Equipment,60.04,"Nelson, Morton and Medina",New Kellystad,Male,57
17,93,3,2024-06-04 21:23:47,Sports Equipment,60.04,"Nelson, Morton and Medina",Ramirezstad,Female,35
49,93,2,2024-01-13 09:08:33,Sports Equipment,60.04,"Nelson, Morton and Medina",Samuelhaven,Female,25
78,93,2,2024-06-05 05:48:20,Sports Equipment,60.04,"Nelson, Morton and Medina",Port Jacobland,Female,59
78,93,1,2024-01-16 09:08:38,Sports Equipment,60.04,"Nelson, Morton and Medina",Port Jacobland,Female,59
76,93,1,2024-05-17 02:28:27,Sports Equipment,60.04,"Nelson, Morton and Medina",Shawhaven,Female,32
85,93,5,2024-02-10 06:16:56,Sports Equipment,60.04,"Nelson, Morton and Medina",Stewartland,Male,54
39,93,4,2024-01-27 10:23:09,Sports Equipment,60.04,"Nelson, Morton and Medina",East Nathaniel,Male,52
25,93,3,2024-02-23 08:20:55,Sports Equipment,60.04,"Nelson, Morton and Medina",Jasonfort,Female,32
29,93,5,2024-02-21 03:17:47,Sports Equipment,60.04,"Nelson, Morton and Medina",Coxberg,Female,24
86,93,5,2024-01-21 15:29:51,Sports Equipment,60.04,"Nelson, Morton and Medina",South Christineshire,Male,40
54,93,4,2024-04-07 05:14:03,Sports Equipment,60.04,"Nelson, Morton and Medina",North Micheleland,Female,41
28,93,1,2024-01-13 19:51:41,Sports Equipment,60.04,"Nelson, Morton and Medina",Juliechester,Female,42
61,93,2,2024-01-07 06:12:16,Sports Equipment,60.04,"Nelson, Morton and Medina",North Richardmouth,Male,52
96,93,4,2024-05-04 04:25:03,Sports Equipment,60.04,"Nelson, Morton and Medina",North Cynthiaview,Female,39
98,93,2,2024-05-23 00:53:17,Sports Equipment,60.04,"Nelson, Morton and Medina",Evanmouth,Female,19
98,93,5,2024-03-19 17:22:42,Sports Equipment,60.04,"Nelson, Morton and Medina",Evanmouth,Female,19
53,126,3,2024-02-05 22:44:55,Electronics,144.08,Rowe Group,Lake Crystalbury,Male,40
70,126,1,2024-01-09 05:08:34,Electronics,144.08,Rowe Group,East Nicholasfurt,Female,43
94,126,1,2024-03-26 04:34:41,Electronics,144.08,Rowe Group,Lake Matthew,Female,49
75,126,1,2024-03-01 19:56:35,Electronics,144.08,Rowe Group,Lake Leeton,Male,32
62,126,3,2024-04-23 06:59:15,Electronics,144.08,Rowe Group,East Jamesside,Male,18
6,126,4,2024-03-26 02:00:04,Electronics,144.08,Rowe Group,Robinsonshire,Female,53
79,126,1,2024-01-12 15:51:51,Electronics,144.08,Rowe Group,South David,Male,30
51,126,3,2024-04-07 07:03:26,Electronics,144.08,Rowe Group,West Andrewside,Male,51
51,126,1,2024-01-18 00:22:39,Electronics,144.08,Rowe Group,West Andrewside,Male,51
1,126,1,2024-02-06 13:49:17,Electronics,144.08,Rowe Group,North Judithbury,Male,35
38,126,4,2024-04-17 00:22:18,Electronics,144.08,Rowe Group,Port Colleenhaven,Male,25
37,126,2,2024-06-24 21:36:06,Electronics,144.08,Rowe Group,Teresaburgh,Female,34
37,126,5,2024-01-02 06:52:06,Electronics,144.08,Rowe Group,Teresaburgh,Female,34
50,126,2,2024-06-05 16:29:53,Electronics,144.08,Rowe Group,Martinezbury,Female,29
63,126,2,2024-06-30 16:30:55,Electronics,144.08,Rowe Group,Taylorburgh,Male,52
73,126,3,2024-06-03 03:50:16,Electronics,144.08,Rowe Group,Mooreport,Male,44
17,126,4,2024-02-20 21:52:19,Electronics,144.08,Rowe Group,Ramirezstad,Female,35
17,126,5,2024-04-05 20:14:50,Electronics,144.08,Rowe Group,Ramirezstad,Female,35
69,126,2,2024-01-31 16:03:31,Electronics,144.08,Rowe Group,Port Richard,Female,22
69,126,1,2024-04-28 16:31:08,Electronics,144.08,Rowe Group,Port Richard,Female,22
34,126,5,2024-03-18 23:43:51,Electronics,144.08,Rowe Group,Lake Nicoleview,Female,25
18,126,1,2024-04-29 00:58:09,Electronics,144.08,Rowe Group,West Michael,Female,64
88,126,5,2024-04-22 17:24:40,Electronics,144.08,Rowe Group,Davidstad,Male,62
46,126,4,2024-06-13 12:35:22,Electronics,144.08,Rowe Group,West Allison,Female,45
46,126,4,2024-01-04 01:12:13,Electronics,144.08,Rowe Group,West Allison,Female,45
82,126,4,2024-03-29 07:02:07,Electronics,144.08,Rowe Group,Sarahborough,Female,49
41,126,3,2024-05-06 18:34:22,Electronics,144.08,Rowe Group,New Mariotown,Male,50
87,126,3,2024-03-11 17:15:45,Electronics,144.08,Rowe Group,North Amandahaven,Female,56
96,126,2,2024-01-29 04:26:50,Electronics,144.08,Rowe Group,North Cynthiaview,Female,39
98,126,2,2024-04-30 12:31:12,Electronics,144.08,Rowe Group,Evanmouth,Female,19
53,47,1,2024-03-16 13:14:47,Books,453.16,"Schmidt, Hansen and Stewart",Lake Crystalbury,Male,40
22,47,1,2024-04-30 22:30:27,Books,453.16,"Schmidt, Hansen and Stewart",Lake Mark,Male,62
4,47,3,2024-01-13 06:50:46,Books,453.16,"Schmidt, Hansen and Stewart",East Jessetown,Male,51
75,47,2,2024-06-05 04:29:12,Books,453.16,"Schmidt, Hansen and Stewart",Lake Leeton,Male,32
62,47,4,2024-01-23 03:20:13,Books,453.16,"Schmidt, Hansen and Stewart",East Jamesside,Male,18
24,47,2,2024-03-04 22:35:00,Books,453.16,"Schmidt, Hansen and Stewart",Adamsborough,Female,46
55,47,4,2024-04-21 01:31:43,Books,453.16,"Schmidt, Hansen and Stewart",West Elizabeth,Male,54
9,47,5,2024-02-21 08:10:20,Books,453.16,"Schmidt, Hansen and Stewart",Ericmouth,Male,32
31,47,3,2024-04-26 01:52:46,Books,453.16,"Schmidt, Hansen and Stewart",East Courtneychester,Male,41
40,47,3,2024-05-31 12:17:19,Books,453.16,"Schmidt, Hansen and Stewart",New Stephanie,Male,52
66,47,2,2024-01-20 10:59:04,Books,453.16,"Schmidt, Hansen and Stewart",North Deniseside,Female,31
57,47,1,2024-04-01 14:34:56,Books,453.16,"Schmidt, Hansen and Stewart",Sanchezfort,Female,61
57,47,5,2024-01-21 23:48:13,Books,453.16,"Schmidt, Hansen and Stewart",Sanchezfort,Female,61
57,47,5,2024-06-16 11:56:59,Books,453.16,"Schmidt, Hansen and Stewart",Sanchezfort,Female,61
26,47,3,2024-03-14 12:55:42,Books,453.16,"Schmidt, Hansen and Stewart",Wilkersonmouth,Female,62
5,47,4,2024-03-10 18:12:04,Books,453.16,"Schmidt, Hansen and Stewart",Lake Debra,Male,27
19,47,5,2024-06-15 12:56:46,Books,453.16,"Schmidt, Hansen and Stewart",Jacquelineland,Female,41
97,47,3,2024-01-25 17:28:49,Books,453.16,"Schmidt, Hansen and Stewart",North Matthewberg,Female,45
12,47,4,2024-06-15 15:35:28,Books,453.16,"Schmidt, Hansen and Stewart",Herrerafurt,Male,40
38,47,4,2024-04-15 06:29:01,Books,453.16,"Schmidt, Hansen and Stewart",Port Colleenhaven,Male,25
37,47,3,2024-01-17 10:49:09,Books,453.16,"Schmidt, Hansen and Stewart",Teresaburgh,Female,34
11,47,2,2024-01-26 18:28:57,Books,453.16,"Schmidt, Hansen and Stewart",Cassandraton,Male,31
13,47,2,2024-01-24 07:08:01,Books,453.16,"Schmidt, Hansen and Stewart",New Kellystad,Male,57
65,47,3,2024-01-27 07:53:24,Books,453.16,"Schmidt, Hansen and Stewart",Mortonside,Male,64
35,47,4,2024-03-21 18:01:36,Books,453.16,"Schmidt, Hansen and Stewart",Danielchester,Female,41
49,47,4,2024-01-04 14:46:32,Books,453.16,"Schmidt, Hansen and Stewart",Samuelhaven,Female,25
72,47,1,2024-05-25 14:19:56,Books,453.16,"Schmidt, Hansen and Stewart",Rodneyside,Female,56
18,47,3,2024-05-03 12:50:42,Books,453.16,"Schmidt, Hansen and Stewart",West Michael,Female,64
39,47,4,2024-01-23 04:02:49,Books,453.16,"Schmidt, Hansen and Stewart",East Nathaniel,Male,52
27,47,2,2024-02-27 00:09:20,Books,453.16,"Schmidt, Hansen and Stewart",West Donald,Female,18
74,47,5,2024-06-30 04:14:04,Books,453.16,"Schmidt, Hansen and Stewart",North Beth,Female,26
56,47,5,2024-03-04 07:53:10,Books,453.16,"Schmidt, Hansen and Stewart",New David,Female,52
41,47,2,2024-05-28 13:08:29,Books,453.16,"Schmidt, Hansen and Stewart",New Mariotown,Male,50
87,47,4,2024-04-09 20:51:14,Books,453.16,"Schmidt, Hansen and Stewart",North Amandahaven,Female,56
59,47,3,2024-01-11 07:18:02,Books,453.16,"Schmidt, Hansen and Stewart",Gomezchester,Male,39
16,47,2,2024-05-06 21:50:45,Books,453.16,"Schmidt, Hansen and Stewart",Port Jesseville,Male,62
22,281,4,2024-03-18 02:29:08,Clothing,109.67,"Gallegos, Adams and White",Lake Mark,Male,62
70,281,5,2024-02-22 23:30:46,Clothing,109.67,"Gallegos, Adams and White",East Nicholasfurt,Female,43
70,281,3,2024-02-15 21:14:59,Clothing,109.67,"Gallegos, Adams and White",East Nicholasfurt,Female,43
75,281,1,2024-05-12 11:16:52,Clothing,109.67,"Gallegos, Adams and White",Lake Leeton,Male,32
75,281,3,2024-06-22 11:42:22,Clothing,109.67,"Gallegos, Adams and White",Lake Leeton,Male,32
24,281,3,2024-04-21 19:13:55,Clothing,109.67,"Gallegos, Adams and White",Adamsborough,Female,46
9,281,5,2024-04-24 08:03:31,Clothing,109.67,"Gallegos, Adams and White",Ericmouth,Male,32
31,281,3,2024-05-19 20:38:04,Clothing,109.67,"Gallegos, Adams and White",East Courtneychester,Male,41
40,281,2,2024-03-05 06:04:54,Clothing,109.67,"Gallegos, Adams and White",New Stephanie,Male,52
40,281,3,2024-03-13 19:45:57,Clothing,109.67,"Gallegos, Adams and White",New Stephanie,Male,52
36,281,4,2024-03-23 11:15:54,Clothing,109.67,"Gallegos, Adams and White",South Aaron,Male,28
6,281,4,2024-04-06 05:45:37,Clothing,109.67,"Gallegos, Adams and White",Robinsonshire,Female,53
84,281,4,2024-04-24 10:42:45,Clothing,109.67,"Gallegos, Adams and White",Lake Debbie,Female,47
79,281,2,2024-01-27 22:02:03,Clothing,109.67,"Gallegos, Adams and White",South David,Male,30
68,281,5,2024-02-05 21:25:00,Clothing,109.67,"Gallegos, Adams and White",South Todd,Male,18
19,281,1,2024-01-09 06:53:02,Clothing,109.67,"Gallegos, Adams and White",Jacquelineland,Female,41
19,281,4,2024-04-05 06:08:45,Clothing,109.67,"Gallegos, Adams and White",Jacquelineland,Female,41
11,281,1,2024-02-14 21:32:30,Clothing,109.67,"Gallegos, Adams and White",Cassandraton,Male,31
77,281,4,2024-01-20 09:08:35,Clothing,109.67,"Gallegos, Adams and White",North Susan,Female,43
50,281,3,2024-05-19 05:10:17,Clothing,109.67,"Gallegos, Adams and White",Martinezbury,Female,29
65,281,3,2024-04-03 18:41:09,Clothing,109.67,"Gallegos, Adams and White",Mortonside,Male,64
15,281,1,2024-04-29 09:24:56,Clothing,109.67,"Gallegos, Adams and White",Port Keith,Female,33
78,281,1,2024-02-10 13:29:37,Clothing,109.67,"Gallegos, Adams and White",Port Jacobland,Female,59
78,281,4,2024-02-05 12:13:59,Clothing,109.67,"Gallegos, Adams and White",Port Jacobland,Female,59
18,281,1,2024-06-02 03:24:12,Clothing,109.67,"Gallegos, Adams and White",West Michael,Female,64
32,281,1,2024-01-23 05:28:29,Clothing,109.67,"Gallegos, Adams and White",South Patrickmouth,Male,18
25,281,5,2024-02-10 15:47:33,Clothing,109.67,"Gallegos, Adams and White",Jasonfort,Female,32
67,281,2,2024-06-16 19:17:43,Clothing,109.67,"Gallegos, Adams and White",North Sarabury,Female,20
29,281,1,2024-06-11 03:54:37,Clothing,109.67,"Gallegos, Adams and White",Coxberg,Female,24
88,281,4,2024-02-13 03:56:16,Clothing,109.67,"Gallegos, Adams and White",Davidstad,Male,62
88,281,1,2024-03-14 00:53:51,Clothing,109.67,"Gallegos, Adams and White",Davidstad,Male,62
52,281,5,2024-06-08 09:40:56,Clothing,109.67,"Gallegos, Adams and White",New Jeffrey,Female,50
41,281,3,2024-02-23 14:03:12,Clothing,109.67,"Gallegos, Adams and White",New Mariotown,Male,50
54,281,4,2024-02-22 07:35:17,Clothing,109.67,"Gallegos, Adams and White",North Micheleland,Female,41
28,281,5,2024-01-06 01:27:44,Clothing,109.67,"Gallegos, Adams and White",Juliechester,Female,42
22,218,3,2024-05-01 19:02:41,Books,132.83,Coffey-Phillips,Lake Mark,Male,62
22,218,1,2024-02-16 17:35:10,Books,132.83,Coffey-Phillips,Lake Mark,Male,62
4,218,3,2024-01-28 19:48:11,Books,132.83,Coffey-Phillips,East Jessetown,Male,51
94,218,2,2024-03-03 08:57:13,Books,132.83,Coffey-Phillips,Lake Matthew,Female,49
62,218,3,2024-04-28 20:27:53,Books,132.83,Coffey-Phillips,East Jamesside,Male,18
55,218,1,2024-01-28 14:34:04,Books,132.83,Coffey-Phillips,West Elizabeth,Male,54
55,218,5,2024-03-04 13:49:58,Books,132.83,Coffey-Phillips,West Elizabeth,Male,54
9,218,4,2024-04-12 00:31:06,Books,132.83,Coffey-Phillips,Ericmouth,Male,32
31,218,1,2024-06-04 08:04:46,Books,132.83,Coffey-Phillips,East Courtneychester,Male,41
66,218,3,2024-02-17 16:30:59,Books,132.83,Coffey-Phillips,North Deniseside,Female,31
79,218,1,2024-01-17 00:59:51,Books,132.83,Coffey-Phillips,South David,Male,30
51,218,1,2024-01-21 12:24:02,Books,132.83,Coffey-Phillips,West Andrewside,Male,51
19,218,3,2024-07-01 18:40:45,Books,132.83,Coffey-Phillips,Jacquelineland,Female,41
90,218,1,2024-06-08 14:54:18,Books,132.83,Coffey-Phillips,Bassport,Female,60
14,218,2,2024-01-30 13:04:01,Books,132.83,Coffey-Phillips,Lake Chad,Male,38
11,218,2,2024-05-16 08:47:29,Books,132.83,Coffey-Phillips,Cassandraton,Male,31
77,218,5,2024-01-07 12:28:36,Books,132.83,Coffey-Phillips,North Susan,Female,43
10,218,5,2024-01-07 06:54:52,Books,132.83,Coffey-Phillips,North Noahstad,Female,25
73,218,1,2024-06-06 01:20:45,Books,132.83,Coffey-Phillips,Mooreport,Male,44
17,218,4,2024-05-19 22:23:31,Books,132.83,Coffey-Phillips,Ramirezstad,Female,35
17,218,4,2024-06-03 06:07:39,Books,132.83,Coffey-Phillips,Ramirezstad,Female,35
35,218,3,2024-06-27 16:33:59,Books,132.83,Coffey-Phillips,Danielchester,Female,41
60,218,3,2024-03-05 07:05:22,Books,132.83,Coffey-Phillips,Shieldston,Male,44
89,218,3,2024-06-19 08:29:06,Books,132.83,Coffey-Phillips,East Mikeburgh,Female,32
39,218,1,2024-05-02 10:53:18,Books,132.83,Coffey-Phillips,East Nathaniel,Male,52
32,218,2,2024-02-13 19:07:55,Books,132.83,Coffey-Phillips,South Patrickmouth,Male,18
86,218,5,2024-01-11 04:27:55,Books,132.83,Coffey-Phillips,South Christineshire,Male,40
88,218,2,2024-06-11 19:46:33,Books,132.83,Coffey-Phillips,Davidstad,Male,62
52,218,5,2024-05-20 06:41:28,Books,132.83,Coffey-Phillips,New Jeffrey,Female,50
43,218,2,2024-06-26 21:28:37,Books,132.83,Coffey-Phillips,North John,Female,59
43,218,5,2024-06-08 12:51:33,Books,132.83,Coffey-Phillips,North John,Female,59
59,218,3,2024-03-06 09:26:08,Books,132.83,Coffey-Phillips,Gomezchester,Male,39
71,218,3,2024-06-02 06:37:46,Books,132.83,Coffey-Phillips,Saramouth,Female,31
28,218,2,2024-05-05 04:08:58,Books,132.83,Coffey-Phillips,Juliechester,Female,42
28,218,3,2024-02-07 16:10:41,Books,132.83,Coffey-Phillips,Juliechester,Female,42
81,218,5,2024-04-29 11:32:35,Books,132.83,Coffey-Phillips,South Dianeshire,Male,56
96,218,3,2024-03-05 04:43:28,Books,132.83,Coffey-Phillips,North Cynthiaview,Female,39
80,218,1,2024-03-03 17:35:00,Books,132.83,Coffey-Phillips,New Brooke,Female,49
22,176,1,2024-01-26 21:44:01,Clothing,127.44,Pollard and Sons,Lake Mark,Male,62
22,176,1,2024-05-11 16:04:18,Clothing,127.44,Pollard and Sons,Lake Mark,Male,62
21,176,1,2024-03-21 09:28:08,Clothing,127.44,Pollard and Sons,South Noah,Female,42
21,176,1,2024-03-13 12:33:59,Clothing,127.44,Pollard and Sons,South Noah,Female,42
4,176,1,2024-02-16 11:24:36,Clothing,127.44,Pollard and Sons,East Jessetown,Male,51
40,176,3,2024-04-19 23:44:49,Clothing,127.44,Pollard and Sons,New Stephanie,Male,52
6,176,4,2024-04-27 19:14:30,Clothing,127.44,Pollard and Sons,Robinsonshire,Female,53
79,176,3,2024-07-05 10:27:00,Clothing,127.44,Pollard and Sons,South David,Male,30
8,176,2,2024-03-10 09:32:13,Clothing,127.44,Pollard and Sons,Lake Roberto,Male,48
26,176,1,2024-04-19 00:00:33,Clothing,127.44,Pollard and Sons,Wilkersonmouth,Female,62
26,176,1,2024-05-24 03:40:45,Clothing,127.44,Pollard and Sons,Wilkersonmouth,Female,62
12,176,5,2024-02-10 16:45:32,Clothing,127.44,Pollard and Sons,Herrerafurt,Male,40
1,176,3,2024-05-09 21:52:05,Clothing,127.44,Pollard and Sons,North Judithbury,Male,35
90,176,1,2024-01-01 11:31:31,Clothing,127.44,Pollard and Sons,Bassport,Female,60
64,176,3,2024-01-07 01:16:38,Clothing,127.44,Pollard and Sons,Stevenland,Male,54
64,176,1,2024-04-13 03:49:53,Clothing,127.44,Pollard and Sons,Stevenland,Male,54
38,176,3,2024-04-24 22:26:03,Clothing,127.44,Pollard and Sons,Port Colleenhaven,Male,25
38,176,1,2024-06-10 03:35:02,Clothing,127.44,Pollard and Sons,Port Colleenhaven,Male,25
37,176,1,2024-01-17 08:37:38,Clothing,127.44,Pollard and Sons,Teresaburgh,Female,34
100,176,2,2024-05-10 18:51:26,Clothing,127.44,Pollard and Sons,Lake Rebeccaside,Male,62
73,176,1,2024-07-04 15:24:24,Clothing,127.44,Pollard and Sons,Mooreport,Male,44
49,176,2,2024-05-29 13:08:36,Clothing,127.44,Pollard and Sons,Samuelhaven,Female,25
69,176,3,2024-01-12 17:48:19,Clothing,127.44,Pollard and Sons,Port Richard,Female,22
99,176,4,2024-04-15 02:00:16,Clothing,127.44,Pollard and Sons,Hoffmanville,Female,59
93,176,4,2024-01-26 22:13:10,Clothing,127.44,Pollard and Sons,West Juan,Female,30
18,176,2,2024-05-01 11:31:38,Clothing,127.44,Pollard and Sons,West Michael,Female,64
18,176,1,2024-01-16 06:02:56,Clothing,127.44,Pollard and Sons,West Michael,Female,64
39,176,2,2024-02-19 09:51:23,Clothing,127.44,Pollard and Sons,East Nathaniel,Male,52
39,176,2,2024-04-01 01:05:13,Clothing,127.44,Pollard and Sons,East Nathaniel,Male,52
32,176,1,2024-01-03 23:27:36,Clothing,127.44,Pollard and Sons,South Patrickmouth,Male,18
25,176,1,2024-05-04 01:43:51,Clothing,127.44,Pollard and Sons,Jasonfort,Female,32
88,176,1,2024-05-28 00:21:40,Clothing,127.44,Pollard and Sons,Davidstad,Male,62
52,176,3,2024-06-05 02:29:30,Clothing,127.44,Pollard and Sons,New Jeffrey,Female,50
82,176,5,2024-03-07 00:21:21,Clothing,127.44,Pollard and Sons,Sarahborough,Female,49
54,176,2,2024-05-20 13:01:45,Clothing,127.44,Pollard and Sons,North Micheleland,Female,41
91,176,1,2024-06-28 17:57:38,Clothing,127.44,Pollard and Sons,Lake Lisaport,Female,46
91,176,3,2024-04-21 09:38:21,Clothing,127.44,Pollard and Sons,Lake Lisaport,Female,46
59,176,5,2024-05-10 03:59:17,Clothing,127.44,Pollard and Sons,Gomezchester,Male,39
98,176,2,2024-07-02 15:21:19,Clothing,127.44,Pollard and Sons,Evanmouth,Female,19
80,176,1,2024-03-02 20:14:50,Clothing,127.44,Pollard and Sons,New Brooke,Female,49
22,90,1,2024-04-21 02:21:09,Sports Equipment,281.41,Short-Garcia,Lake Mark,Male,62
21,90,3,2024-02-09 05:04:12,Sports Equipment,281.41,Short-Garcia,South Noah,Female,42
75,90,2,2024-03-20 22:38:35,Sports Equipment,281.41,Short-Garcia,Lake Leeton,Male,32
66,90,4,2024-04-14 21:10:56,Sports Equipment,281.41,Short-Garcia,North Deniseside,Female,31
92,90,2,2024-03-08 11:21:04,Sports Equipment,281.41,Short-Garcia,East Josephville,Female,53
51,90,4,2024-06-02 17:24:43,Sports Equipment,281.41,Short-Garcia,West Andrewside,Male,51
47,90,2,2024-02-22 15:23:40,Sports Equipment,281.41,Short-Garcia,Brandtside,Female,24
90,90,4,2024-06-30 02:48:58,Sports Equipment,281.41,Short-Garcia,Bassport,Female,60
90,90,2,2024-02-16 19:51:12,Sports Equipment,281.41,Short-Garcia,Bassport,Female,60
50,90,2,2024-01-23 13:50:58,Sports Equipment,281.41,Short-Garcia,Martinezbury,Female,29
50,90,3,2024-05-13 02:39:34,Sports Equipment,281.41,Short-Garcia,Martinezbury,Female,29
15,90,4,2024-01-26 16:02:44,Sports Equipment,281.41,Short-Garcia,Port Keith,Female,33
60,90,4,2024-06-11 06:28:53,Sports Equipment,281.41,Short-Garcia,Shieldston,Male,44
34,90,3,2024-02-10 03:26:10,Sports Equipment,281.41,Short-Garcia,Lake Nicoleview,Female,25
30,90,4,2024-02-28 19:14:43,Sports Equipment,281.41,Short-Garcia,Daviston,Female,26
85,90,4,2024-02-01 07:52:35,Sports Equipment,281.41,Short-Garcia,Stewartland,Male,54
42,90,2,2024-05-18 02:14:01,Sports Equipment,281.41,Short-Garcia,West Natashaport,Male,22
42,90,1,2024-06-10 05:46:29,Sports Equipment,281.41,Short-Garcia,West Natashaport,Male,22
18,90,1,2024-03-02 21:11:28,Sports Equipment,281.41,Short-Garcia,West Michael,Female,64
39,90,1,2024-04-19 22:04:18,Sports Equipment,281.41,Short-Garcia,East Nathaniel,Male,52
25,90,3,2024-03-18 10:17:07,Sports Equipment,281.41,Short-Garcia,Jasonfort,Female,32
7,90,5,2024-06-22 18:39:25,Sports Equipment,281.41,Short-Garcia,Lisatown,Male,31
7,90,1,2024-05-01 11:09:21,Sports Equipment,281.41,Short-Garcia,Lisatown,Male,31
82,90,4,2024-03-21 03:12:59,Sports Equipment,281.41,Short-Garcia,Sarahborough,Female,49
54,90,3,2024-04-17 09:20:33,Sports Equipment,281.41,Short-Garcia,North Micheleland,Female,41
54,90,3,2024-05-14 23:49:46,Sports Equipment,281.41,Short-Garcia,North Micheleland,Female,41
87,90,4,2024-02-16 17:06:38,Sports Equipment,281.41,Short-Garcia,North Amandahaven,Female,56
71,90,4,2024-03-30 20:37:53,Sports Equipment,281.41,Short-Garcia,Saramouth,Female,31
96,90,5,2024-06-08 08:55:19,Sports Equipment,281.41,Short-Garcia,North Cynthiaview,Female,39
16,90,3,2024-02-12 17:05:50,Sports Equipment,281.41,Short-Garcia,Port Jesseville,Male,62
